,id,text,created_at,retweet_count,favorite_count,user_id,user_screen_name,user_name,user_location
448,768931396102475776,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,1947755624,TammyRe21153227,Tammy Reynolds,"Boston, MA"
449,768931396094074881,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,975158755,JohnPaulson11,Jon Paul,"Boston, MA"
450,768931396094074880,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,2153353080,JFRocksFans,JFRocks Fans,"NY, NY"
451,768931396094013440,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,3281971692,smythesupport,Jayne Smythe,"Austin, TX"
452,768931396094001152,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,2820254878,GuitarNews101,Guitar News 101,"Seattle, WA"
453,768931396064731137,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,112476446,freshwater101,Katie Ann Morrison,United States
454,768931396056256512,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,479085066,EdtheParrot,Ed the Parrot,"Los Angeles, CA"
455,768931396001738752,"RT @JFRocks: #JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.c…",2016-08-25 22:01:45,11,0,2201454260,DevilBoyStevie,Stevie Michaels,"Brisbane, Queensland"
456,768931311797080064,"Clifford Hayes' Louisville Stompers - Frog Hop (1929)
クリフォードヘイズ
65
ジャンプ&amp;ジャイブ
#ブルースを飲み込む！ #blues https://t.co/6DfgjTfGPc",2016-08-25 22:01:25,0,0,1430704778,nonsankun,のぉ,神奈川県
457,768931290871541760,"#JFRocks, #Trending today on sndcld, crank up my latest release,  some #Blues #Guitar on ""A coffin needs a nail"" - https://t.co/1wMZmunEHC",2016-08-25 22:01:20,11,14,73185350,JFRocks,Jeff Fiorentino,"Hollywood - Los Angeles, CA"
458,768931065452978176,Listening to Shake A Tail Feather by Ray Charles on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 22:00:26,0,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
459,768930632730812416,"RT @cronicasalaroca: ""Jamás iba a funcionar, si yo fui tuya, y tú fuiste del mundo."" #Blues",2016-08-25 21:58:43,3,0,360366792,Boglori,bones,P-erre
460,768930140764016641,"#RT Find your own favourite artist on my ReverbNation!
https://t.co/eLXb86DAK0 #indie #rock #pop #punk #blues https://t.co/liu6Fcwshz",2016-08-25 21:56:46,5,4,759724466544992256,Lisvnorrland,Lis,Sweden 
461,768929409919291392,RT @Lov3rzLov3U: #IWokeUp @McNeillShona https://t.co/Wv9AKBLO0B #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https:…,2016-08-25 21:53:51,1,0,540934364,ForeverCre,Who'sCre?,"Raleigh, NC"
462,768929126703067138,"#SueFoley #TimeTtoTravel 
#Time #Travel #Singer #guitarist #guitar #BluesSinger #blues #bluesmusic 
#Facevinyl https://t.co/ichKATpKtE",2016-08-25 21:52:44,2,4,2203948087,Facevinyl,Facevinyl,"London, England"
463,768928709680111616,I figured it would be him or steen but either way I'm happy. #LGB #Blues https://t.co/8dcR8EXOjj,2016-08-25 21:51:05,0,1,515086816,1andOnly_Agner,Austin Wagner,
464,768928592025776128,Inaugural event for the #surreybluessociety #blues #surreylife #surreyblues #lionbrewery @ The… https://t.co/E2bfuF7phx,2016-08-25 21:50:36,0,0,83338452,bluebass2,Trisha Macnair,"Surrey, dahling. "
465,768928455727550464,When ya think ya gave it all ya got. Dig deep and give it some more.  Never give up.  #ThursdayThoughts #blues #thursdaymotivation,2016-08-25 21:50:04,0,1,19869198,Doctorblues,Marshall Lawrence,"Edmonton, AB"
466,768928364707151872,RT @blues_explosion: Absolutely boss @nickellis_music #blues at @ConstellationsL - Free Entry https://t.co/wBLRnXT7K4,2016-08-25 21:49:42,2,0,2882060751,LoumaSax,Marie-Lou Frieden,Liverpool/Luxembourg 
467,768927596788617216,#guitar #syncs #media #tv #film #adverts #instrumentals  #onestop #acoustic #rock #metal  #blues #funk #indie@ https://t.co/bDj3a2OeTE … …,2016-08-25 21:46:39,0,1,28848741,Songman7,Adrian David,UK
468,768927480010903554,Blues Announce Leadership Group #Blues  https://t.co/1VFjhT7LOk https://t.co/tGjcVO4wyz,2016-08-25 21:46:11,0,2,3038468603,blues_fanly,Blues Report,"St. Louis, MO"
469,768927295545442304,RT @BrumNewsOnly: #BirminghamCity #BCFC Hillsborough test for Blues Under-23s #Blues #Birmingham #Brum https://t.co/RrVauv6zDp,2016-08-25 21:45:27,2,0,2742107010,BghamRetweet,birmingham retweet,Birmingham
470,768927215639670785,"RT @StoneAgeManBand: Carry Me Back
STONE AGE MAN
Barnstorming #blues #rock for your #soul  #songoftheday #listentothis #getonthebus #RT 
ht…",2016-08-25 21:45:08,2,0,2752388304,zootswings,Count Swing,A Town Near You
471,768927137864699904,"RT @usconsfrankfurt: Soul for your #Blues at @Palmengartenffm w/ the magical Frank Bey from @PhiladelphiaGov, sister city of @Stadt_FFM htt…",2016-08-25 21:44:50,2,0,4165559915,uwm_german,UWM German,"Milwaukee, WI"
472,768927100178796544,"RT @swampmusicinfo: Swamp Music Players is a #retro futuristic Swamp #Blues, Swamp Rock, Swamp Pop, transistorized Cosmic Americana 🚀
https…",2016-08-25 21:44:41,2,0,28070777,crushwb,Crushwb,"Victoria,BC,Canada"
473,768927042855374849,"Soul for your #Blues at @Palmengartenffm w/ the magical Frank Bey from @PhiladelphiaGov, sister city of @Stadt_FFM https://t.co/YeaLlYD5gZ",2016-08-25 21:44:27,2,2,74386762,usconsfrankfurt,USConsulateFrankfurt,"Frankfurt, Germany"
474,768926965210439680,Listening to Constellations by Jack Johnson on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 21:44:09,1,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
475,768926928166191104,"#RT Play music by #Carlos_Wilde 
https://t.co/t35RWMsAMz
#Rock #Blues #PopPunk #Powerpop #Mellow #Indi #music 
@Ab62Alan",2016-08-25 21:44:00,1,1,1027582938,Night_Wolf_1,NightWolf,Your Day is My Night
476,768926880649052160,Absolutely boss @nickellis_music #blues at @ConstellationsL - Free Entry https://t.co/wBLRnXT7K4,2016-08-25 21:43:48,2,1,4714964963,blues_explosion,Blues Explosion,@constellationsL 
477,768926813863178240,#Hear  BOB JAMES &amp; EARL KLUGH New York Samba Now on https://t.co/9EvJWnujGS @earlklugh #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 21:43:33,0,0,3318129469,jvhradionet,Jvhradio,United States
478,768925938260271105,#BirminghamCity #BCFC Hillsborough test for Blues Under-23s #Blues #Birmingham #Brum https://t.co/RrVauv6zDp,2016-08-25 21:40:04,2,0,361892940,BrumNewsOnly,Birmingham City Fans,
479,768925933743009792,#IWokeUp @McNeillShona https://t.co/HbE6Kvj47f #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/XeGPm7td1s,2016-08-25 21:40:03,0,0,2246381850,Lov3rzLov3You,Michelle #LOV3RZ,Worldwide
480,768925766524473346,"https://t.co/iNlFk7xG9w  

@kirbysewellband @The_Columbia tomorrow!! Still time to buy tickets!!
#blues #music https://t.co/guXUNB4nxn",2016-08-25 21:39:23,2,1,710901478475452416,VanBluesat,VanBlues Around Town,"Vancouver, British Columbia"
481,768925569438191616,#Hear Gene Harris Listen Here Now on https://t.co/9EvJWncIii @GeneHarrisJF #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 21:38:36,0,0,3318129469,jvhradionet,Jvhradio,United States
482,768925475968208896,"A nicely built #strat with a #gold #stetsbar looking clean!  #greenmachine 
.
.
.
 #blues… https://t.co/iD95EV8Php",2016-08-25 21:38:14,0,1,344129995,STETSBAR,ERIC STETS,"Buffalo, NY"
483,768924885028667392,The latest The Mia Vermillion Daily! https://t.co/SfmP7WskMT Thanks to @vanyaradzayi @marimackmusic @BluesImageArt #blues #nps100,2016-08-25 21:35:53,1,0,32950490,MiaVermillion,Mia Vermillion,"Seattle, Washington"
484,768924784138694657,"RT @Lisvnorrland: #RT Play music by #Carlos_Wilde  
 https://t.co/7WbCpCOv82 #Rock #Blues #PopPunk #indiemusic @henrirouen https://t.co/Uip…",2016-08-25 21:35:29,2,0,1027582938,Night_Wolf_1,NightWolf,Your Day is My Night
485,768924679943905280,"RT @SharkysBandTees: Our city has a problem attracting rock acts, and no-one is talking about it. #Liverpool #Rock #Blues #LiveMusic https:…",2016-08-25 21:35:04,9,0,3891192863,BarMusicApps,BarMusicApps,
486,768924605281034241,"RT @Lisvnorrland: #RT #Follow #Carlos_Wilde on ReverbNation  https://t.co/SIzrTXD4AZ
#Rock  #Blues  #PopPunk  #Powerpop  #Mellow https://t.…",2016-08-25 21:34:46,2,0,1027582938,Night_Wolf_1,NightWolf,Your Day is My Night
487,768924522032590848,#Tonight #Aug #25 @ #9pm #PST #my #full #blues #rock #album #NotDoneJustYet will get #radio #airplay #again... https://t.co/ZkkimjDSac,2016-08-25 21:34:26,0,0,1687084158,MichaelQuest3,Michael Quest,"Los Angeles, CA"
488,768924515082596352,#Tonight #Aug #25 @ #9pm #PST #my #full #blues #rock #album #NotDoneJustYet will get #radio… https://t.co/uqcnCK0cVD,2016-08-25 21:34:24,0,0,1687084158,MichaelQuest3,Michael Quest,"Los Angeles, CA"
489,768924344869236736,Take a look at the #tees at https://t.co/wswVoVhSHr #Blues #Bluegrass #music,2016-08-25 21:33:44,0,1,2430011031,NJguitarlessons,Ira Strum,Bergen County New Jersey
490,768924339529916416,"RT @Lisvnorrland: #RT Play music by #Carlos_Wilde  ♫ 
 https://t.co/7WbCpCOv82
 #Rock #Blues #PopPunk #Powerpop  #Mellow #Indie #music @Ete…",2016-08-25 21:33:43,4,0,1027582938,Night_Wolf_1,NightWolf,Your Day is My Night
491,768923781976829953,RT @blues_fanly: St. Louis Blues set a new course by naming Alex Pietrangelo captain #Blues  https://t.co/VwuvPF6hUO https://t.co/YaoJNnZ0zU,2016-08-25 21:31:30,3,0,790808977,Theresa5959,Theresa,"Cuba, MO   "
492,768923718366142464,St. Louis Blues set a new course by naming Alex Pietrangelo captain #Blues  https://t.co/VwuvPF6hUO https://t.co/YaoJNnZ0zU,2016-08-25 21:31:15,3,3,3038468603,blues_fanly,Blues Report,"St. Louis, MO"
493,768923521183584256,"RT @prohibition_: It's that time again... Live piano tonight from 9pm!
#blues https://t.co/YRDtPazQAd",2016-08-25 21:30:28,1,0,1517981114,Arne_Wag,Arne Wagner,
494,768923460265443328,RT @usconsfrankfurt: CG Jim Herman: Wonderful #Blues night at @Palmengartenffm w/ Frank Bey/ Tommie Harris &amp; Friends Session Band 🎤🎷🎹 https…,2016-08-25 21:30:13,1,0,167780675,TweetFrankfurt,mainfrankfurt,Frankfurt am Main
495,768923454930313216,@SimoneillAuthor @SamesCarolyn @BarbaraLewis_ @GubbaRum @MrHandysBlues @VinceRimbach @NewYorkBrass warm &amp; cozy like the #blues,2016-08-25 21:30:12,2,2,1149149383,shulman_susan,susan shulman,
496,768923237145120768,RT @PorcelainPolish: via ETSY Mandala #blues #Meditation #toy https://t.co/xSPJuGHQS4 #secret #Tricks #run https://t.co/pxz6BYQ4UR #Dakota…,2016-08-25 21:29:20,1,0,172194164,1d_fflashbacks,NoelleGodAndTheMoon,https://twitter.com/search?src
497,768922733623152640,Check out my daddy Robert Finley !! ❤️💋 #Blues  https://t.co/BYrTivSTtB,2016-08-25 21:27:20,0,1,486428133,DeDeungela,Ladydee,"Winnsboro, LA"
498,768922358203740160,Listening to Key To The Highway             by B.B. King on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 21:25:50,0,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
499,768922024886632448,#Hear Dave Koz Summer Horns Now on https://t.co/9EvJWnujGS @DaveKozMusic #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 21:24:31,0,0,3318129469,jvhradionet,Jvhradio,United States
500,768921994519842816,Did they have to butter Hitch up to fit him in that chair? #Blues  https://t.co/HtszZ13BdX,2016-08-25 21:24:24,0,0,4630392733,CupChamps77,CaptainKopitar,"California, USA"
501,768921462786883584,RT @Latitude23R: Listening to You Need Love by Muddy Waters on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 21:22:17,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
502,768921461868363776,"RT @ArdietVincent: Standin' at the crossroads... Two O Two, les copains Marco Cinelli et Philippe Poitevin #blues @… https://t.co/EPPc4QL3uT",2016-08-25 21:22:17,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
503,768921461428027398,"RT @302DoAndre: #AlbertCastiglia will paint Jonathan's Landing with red, white and #blues this evening at 7 pm https://t.co/yKxah7W2E0 @Alb…",2016-08-25 21:22:16,1,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
504,768921460496826368,RT @LisaGgates: Thanks for the link! Love me these #ROOTS #blues #music ! https://t.co/uoqNjROtze,2016-08-25 21:22:16,2,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
505,768921460085780480,RT @KirbysWoodlands: Our #livemusic this evening will be Phil Marquez! He starts in the bar at 6:30! #Blues #Piano,2016-08-25 21:22:16,2,0,2190695390,DonSwings,Don Mazonas,"Hatfield, Hertfordshire, UK"
506,768920942789615616,"#tbt 
2 years ago at Bourbon st. Blues bar downtown Nashville.
#livemusic #guitar #blues… https://t.co/74g3HFYIak",2016-08-25 21:20:13,0,0,1639136557,Bartryanmusic,Bart Ryan,
507,768920912808841217,#IWokeUp @McNeillShona https://t.co/Wv9AKBLO0B #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/eiAsSwGEDX,2016-08-25 21:20:06,1,2,3030586610,Lov3rzLov3U,Nancy,Worldwide
508,768920897235390468,#IWokeUp @McNeillShona https://t.co/qT3xlNw2a9 #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/rD6Pa6pBrl,2016-08-25 21:20:02,0,0,173413459,Lov3rzCommunity,#LOV3RZ™,Worldwide
509,768920895939305473,#IWokeUp @McNeillShona https://t.co/ttkhv2jetW #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/jdtwhaW6lS,2016-08-25 21:20:02,0,0,2854923549,Lov3rzUnitedWW,Alexandra xo,Worldwide
510,768920789697507329,#StLouis ST. LOUIS #Blues NHL HOCKEY #Jersey YOUTH SIZE LARGE (12/14) https://t.co/SibU5AfzG3 #NHL #Hockey https://t.co/ioBCbSPcpF,2016-08-25 21:19:36,0,0,711894735514902528,FaithCrossman,Faith Crossman,
511,768920779530596353,is it you with the #Blues #soul #beats @MGJProductions ?,2016-08-25 21:19:34,1,2,2927171343,Montez_McCamish,Montez McCamish,Kentucky 
512,768920463871356928,"Hoy sonando con @BettieBand en @lapulcata 9:30 pm, no cover!
#Blues
#Funk
#Rock
#groove
#fun
#livemusic",2016-08-25 21:18:19,1,1,1973221638,JosueYbarra,Josue Ybarra,D.F. México
513,768920209767870464,"RT @GroverWindham: Check out ""Hobo Man"" by Grover Windham https://t.co/Hng02eaeeT @ https://t.co/aP4eNweIuu 10 #songs 4 $1 #classicrock #bl…",2016-08-25 21:17:18,1,0,754735519150448640,UnitedInMusic1,United in Music,Worldwide
514,768920144726855680,Purchase your tickets now to see #Black #Boy #Blues - from Aug 26-28th. Let's  Support our Black Intelligent Men!! https://t.co/c0rBa2jiOV,2016-08-25 21:17:03,0,0,250224617,carmelspice1964,Joyce White,"Flowery Branch, GA"
515,768919962773757952,RT @DeiningerRob: Alex Pietrangelo Named St. Louis #Blues Captain... #NHL #LWOS https://t.co/R5VcQJ8H9y,2016-08-25 21:16:19,1,0,2353982640,SportsArticleRT,Sports Article RT,
516,768919860936056837,"Now Playing, Jimmy ""Duck"" Holmes — Pencil and Paper from B-004 _ It Is What It Is #music #Blues",2016-08-25 21:15:55,0,0,259312208,wnmcradio,WNMC Radio Playlist,"Traverse City, MI"
517,768919293190864896,"RT @wilybo: ""When The Angels Call Your Time - Wily Bo Walker"" by @wilybo on Vimeo http://t.co/GEU27ZM459 #Vimeo #wilybowalker #blues #nola…",2016-08-25 21:13:39,631,0,382112202,Fleurcompassion,May Bee,"@Home, where the heart is. "
518,768919112873422848,"Listen to: @TheVinogrooves | #blues #rock #yeah | #indiemusic #Prague |

Go:https://t.co/9ns584C9bT https://t.co/TwPwtmVvOn",2016-08-25 21:12:56,0,0,2250464130,XL4DTONE,XL4D,U.S.A.
519,768918760468144132,#Hear  Bette Midler Billy-A-Dick Now on https://t.co/9EvJWnujGS @BetteMidler #jazz #swing #music #smoothjazz #blues #latinjazz,2016-08-25 21:11:32,0,0,3318129469,jvhradionet,Jvhradio,United States
520,768918672421232640,RT @Kachorro_peques: Improvisación en Bm con #Aeolian y escala de #Blues ...tmb algo de la escala #Cromatica #Guitar… https://t.co/dXrXS4ko…,2016-08-25 21:11:11,17,0,1148841421,karla_potra,romero!! xo xo,
521,768918558130642944,its great that you would connect @BOSSMONEYMAKERZ #Beats #blues #Junkie,2016-08-25 21:10:44,1,1,2927171343,Montez_McCamish,Montez McCamish,Kentucky 
522,768918241062322176,"Now Playing, Andy J Forest — Bywater from B-015 _ Word Shadows &amp; Ghost Notes #music #Blues",2016-08-25 21:09:29,0,0,259312208,wnmcradio,WNMC Radio Playlist,"Traverse City, MI"
523,768918191687004160,"RT @SoundcheckMIA: Thursday in #Miami, that means its Pro #Blues Jam @THEFISHHOUSE. #LiveMusic, fueled by locals + talent #SouthFL https://…",2016-08-25 21:09:17,1,0,22703824,THEFISHHOUSE,THE FISH HOUSE MIAMI,100th ave & Miller Drive-Miami
524,768918138612248576,"Click on link for up-to-date #blues #music #events in #Vancouver #BC!

https://t.co/mSmVcEgceb https://t.co/46lReEuB0A",2016-08-25 21:09:04,0,0,710901478475452416,VanBluesat,VanBlues Around Town,"Vancouver, British Columbia"
525,768918122434887680,Alex Pietrangelo Named St. Louis #Blues Captain... #NHL #LWOS https://t.co/R5VcQJ8H9y,2016-08-25 21:09:00,1,0,2216526275,DeiningerRob,Robert Deininger,"New Jersey, USA"
526,768917694011830274,"Now Playing, Eric Bibb and North Country Far with Danny Thompson — King Size Bed from B-008 _ The Happiest Man in the World #music #Blues",2016-08-25 21:07:18,0,0,259312208,wnmcradio,WNMC Radio Playlist,"Traverse City, MI"
527,768917537748692992,♫ The Door Of The Heart - @OurStage ( https://t.co/3QGq2grwEA ) Top 40 at #ourstage #indie #blues #music,2016-08-25 21:06:41,0,0,78361430,thebasicband,Tracy Glenn,Florida
528,768917227018063872,RT @ChesterFC: YOUTH | #Blues U18's claim fantastic opening day victory: https://t.co/7yGH1bzegg https://t.co/fxlV91nTP8,2016-08-25 21:05:27,15,0,261238204,Mazneed,Marion Needham,Chester
529,768917000940912640,"RT @SharkysBandTees: Our city has a problem attracting rock acts, and no-one is talking about it. #Liverpool #Rock #Blues #LiveMusic https:…",2016-08-25 21:04:33,9,0,753249913564192768,ENG_feed,Gielies Gouws,"Wales, United Kingdom"
530,768916988294864896,BLUES for everybody. Free backing tracks here: https://t.co/YPpO2kFMdS #blues #guitar #bass #drums #vocals #saxophone #trumpet #piano #jam,2016-08-25 21:04:30,0,2,714425575,sofasessioncom,sofasession,"Wien, Österreich"
531,768916881210212356,RT @shulman_susan: #music #video #teaser #rock #blues #bluesband #bluesbunny #guitar #bass #guitarist #15secvideo… https://t.co/OjGtXsS5H1,2016-08-25 21:04:04,1,0,17849861,wilybo,Wily Bo Walker,London
532,768916814889947137,"RT @SharkysBandTees: Our city has a problem attracting rock acts, and no-one is talking about it. #Liverpool #Rock #Blues #LiveMusic https:…",2016-08-25 21:03:49,9,0,2742708340,ChazCharnock,David Charnock,
533,768916680441466880,Lightnin' Hopkins - Sad News From Korea #BlindDogRadio https://t.co/pq6J1zJUyd #blues #nowplaying,2016-08-25 21:03:17,0,0,795632389,blinddogradio,Blind Dog Radio,
534,768916648552075264,#StLouis VINTAGE ST LOUIS #Blues #Jersey ADULT L SEWN CCM NHL https://t.co/A9ZGTExqqv #NHL #Hockey https://t.co/Jb7fXHVLmc,2016-08-25 21:03:09,0,0,711894735514902528,FaithCrossman,Faith Crossman,
535,768916617875058688,"The only playlist I'll ever need! 😍 ~D
#southerngothic #blues #allthefilthyouneed ##ohjaysus

https://t.co/ubxPJ5s9am",2016-08-25 21:03:02,0,0,704791979880796160,SuanMusic,Suan,"Kildare, Ireland"
536,768916480763322368,RT @MusicBeat5: #JohnMcVie #FleetwoodMac #Bluesbreakers #Guitarist #Music #Musician #Blues #ClassicRock https://t.co/Nq9hFxes0X,2016-08-25 21:02:29,6,0,1700216647,MeowDanny,Call Me Meow ✨,"Tonbridge kent, UK "
537,768916357832409089,4 LP Folk #Blues Rock #Vinyl #Record Lot https://t.co/HkVweNK71k #Volt Donovan John Lennon Mamas &amp; Papas Layla,2016-08-25 21:02:00,0,0,37510010,HaightStRecords,Matty D,"Sausalito, CA"
538,768916120455745537,RT @JosephBLS89: Have a ROCKIN Thursday!!! ;) #blues #jazz #rock #music #Fender #Strat https://t.co/PgE01bJx7L,2016-08-25 21:01:03,6,0,833820140,Duarte60Matias,Matias Duarte ☆,27/11/13 24/03/14 09/04/14 
539,768916045860106240,#IWokeUp @McNeillShona https://t.co/yDrUkFbrm5 #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/MX5LMmA1i1,2016-08-25 21:00:45,1,0,2361826866,ArtistsUnitedWW,Kellie Leigh™,Worldwide
540,768915951953862657,Just a lil funky blues clip of our song IGNORE ME. But don't.  #funky #blues #music… https://t.co/C2wnZ60FgO,2016-08-25 21:00:23,0,0,78361430,thebasicband,Tracy Glenn,Florida
541,768915896660287488,#IWokeUp @McNeillShona https://t.co/gsw4XJmYdG #LOV3RZ Magazine September #Feature #MusicLov3rz #Music #Soul #Blues https://t.co/nrFEQAtp6K,2016-08-25 21:00:10,0,0,2831949602,Lov3TheLov3rz,Joshua,Worldwide
542,768915826145628162,"La dama del #Blues - Cristina Dall
19 hs - Por https://t.co/fUr9iScoca
Producción Caballito Blues - https://t.co/LZHW0UANBY",2016-08-25 20:59:53,1,0,860236123,caballitoblues,caballito blues,caballitoblues@hotmail.com
543,768915812036055040,Listening to I Believe I'll Dust My Broom by Robert Johnson on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 20:59:50,0,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
544,768914972097318914,RT @SugarmanSam: Coming soon! #basingstoke #blues #bluesrock #gig #supportlivemusic #supportunsignedbands #ssvdm… https://t.co/WqUWVNNNJA,2016-08-25 20:56:29,1,0,28533708,NerveCastShow,NerveCastShow,LONDON UK
545,768914948617535488,New vinyl arrival! #billieholiday #jazz #blues #vinyl #vinylrecords https://t.co/XOMWWUckym,2016-08-25 20:56:24,0,0,2973384329,BeardedBantah,Anthony Ryan Bennett,"Rochester, New Hampshire"
546,768914788302852096,"RT @CommentaryLimbs: 'AND MARTINS HAS SURELY SCORED THE WINNING GOAL FOR BIRMINGHAM CITY'
Martins for Birmingham vs Arsenal
#bcfc #blues ht…",2016-08-25 20:55:45,26,0,2921320643,Benblackburn_00,Ben,
547,768914756321288192,"RT @CommentaryLimbs: 'It's a lovely ball as well, it's a chance here... IT'S A GOAL!'
Ramires for Chelsea vs Barca
#chelseafc #cfc #blues h…",2016-08-25 20:55:38,6,0,2921320643,Benblackburn_00,Ben,
548,768914595939426305,"Hoy tocamos en @lapulcata 9:30 pm! Rolas nuevas! 
#Bettie
#Blues
#Funk
#Rock
#livemusic
#músicaenvivo
#fun",2016-08-25 20:55:00,0,1,734937623706230786,BettieBand,Bettie Blues Band,Mexico
549,768914418000285696,How's everyone feel about Petro with the C? #Blues,2016-08-25 20:54:17,0,1,242179325,BigHus10,T Hearwse,"St Louis, MO"
550,768913044730703872,Listening to You Need Love by Muddy Waters on https://t.co/99ZGXxa5mB! #Blues #np #nowplaying,2016-08-25 20:48:50,1,0,4860399552,Latitude23R,Latitude23 Radio,"Phoenix, AZ"
551,768912360761286657,#StLouis Vtg St Louis #Blues Starter Authentic Center Ice #Jersey 52 XXL Blank… https://t.co/poN1ZKRBVD #NHL #Hockey https://t.co/cUmaFF6ZKI,2016-08-25 20:46:07,0,0,711894735514902528,FaithCrossman,Faith Crossman,
552,768911927431004160,#Hear  BBC Big Band Orchestra One O'Clock Jump Now on https://t.co/9EvJWnujGS @BBCBigBand #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 20:44:23,0,3,3318129469,jvhradionet,Jvhradio,United States
553,768911488102703104,"#Livemusic in #BoulderCity! Fri, #singersongwriter Lisa Mac! Sat, soulful #blues w/ @toneyrocksfolk! Both shows @ 8p https://t.co/0dxB8EMMNl",2016-08-25 20:42:39,0,2,426893102,BoulderDamBrew,Boulder Dam Brewing,"Boulder City, NV"
554,768911433191026688,RT @LisaGgates: Thanks for the link! Love me these #ROOTS #blues #music ! https://t.co/uoqNjROtze,2016-08-25 20:42:26,2,0,25308994,musicmakerblues,Music Maker,"Hillsborough, NC"
555,768911239686852608,RT @CassieJFox: Download &amp; Listen-The Weekly Two Hour Show-Soul Of The Blues With Cassie CJ Fox-#southeast #soul #radio #blues  https://t.c…,2016-08-25 20:41:39,1,0,4233831916,FunkyBluesShow1,Funky Blues Show,"Great Dunmow, England"
556,768911126524530688,RT @TimMorton2: She Sings the #Blues: Jamming With the Legendary #BeverlyWatkins @Mark_ED_Lowe @Knightsinwhites @CathyAyrton1 https://t.co/…,2016-08-25 20:41:12,3,0,2546827579,CathyAyrton1,Cathy Ayrton,Manchester
557,768910702656434176,"Thursday in #Miami, that means its Pro #Blues Jam @THEFISHHOUSE. #LiveMusic, fueled by locals + talent #SouthFL https://t.co/Y9kfRXnPMl",2016-08-25 20:39:31,1,0,2586728431,SoundcheckMIA,Soundcheck MIA,"Miami, FL"
558,768910652576526336,"Standin' at the crossroads... Two O Two, les copains Marco Cinelli et Philippe Poitevin #blues @… https://t.co/EPPc4QL3uT",2016-08-25 20:39:19,1,0,2163076259,ArdietVincent,Vincent Ardiet,Paris
559,768910614337036289,#Hear Oscar Peterson Night Train Now on https://t.co/9EvJWnujGS @OscarPMusic #jazz #swing #music #blues #smoothjazz #latinjazz,2016-08-25 20:39:10,0,0,3318129469,jvhradionet,Jvhradio,United States
560,768910110936535041,"#AlbertCastiglia will paint Jonathan's Landing with red, white and #blues this evening at 7 pm https://t.co/yKxah7W2E0 @AlbertCastiglia",2016-08-25 20:37:10,1,0,1089281707,302DoAndre,Andre Lyrix Lamar,"Dover, Del."
